Category ID,Quantity,Region,Supplier ID,Buyer ID,Transport Type,Dispatch Mode,Days
52,19000,South,14534,6723,Seller Transport,Seller to Warehouse,c
52,2000,West,8534,6723,Seller Transport,Seller to Warehouse,c
52,2500,West,8534,6723,Seller Transport,Seller to Warehouse,c
52,16000,West,8534,6723,Seller Transport,Seller to Warehouse,c
52,18000,West,8534,6723,Seller Transport,Seller to Warehouse,c
52,25000,West,15048,6723,Seller Transport,Seller to Warehouse,c
184,2700,West,16374,4304,Bizongo Transport,Seller to Buyer,c
184,5400,West,16565,4304,Bizongo Transport,Seller to Buyer,c
101,435,West,7928,5811,Bizongo Transport,Seller to Buyer,c
101,470,West,7928,5811,Bizongo Transport,Seller to Buyer,c
101,500,West,7928,5811,Bizongo Transport,Seller to Buyer,c
52,15600,North,16564,4304,Seller Transport,Seller to Warehouse,c
52,1900,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,6250,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,10000,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,1500,West,818,15710,Seller Transport,Seller to Buyer,c
52,3110,North,14977,11462,Seller Transport,Seller to Buyer,c
8,1000,North,16123,15668,Seller Transport,Seller to Buyer,c
8,3000,North,16123,15668,Seller Transport,Seller to Buyer,c
8,18000,North,16123,15668,Seller Transport,Seller to Buyer,c
52,1000,South,14661,11462,Seller Transport,Seller to Buyer,c
90,20000,North,10412,13164,Bizongo Transport,Seller to Buyer,c
52,2000,South,14661,11462,Seller Transport,Seller to Buyer,c
52,6000,South,14591,6723,Seller Transport,Seller to Buyer,c
52,1000,West,3967,15668,Seller Transport,Seller to Warehouse,c
52,3000,South,14661,11462,Seller Transport,Seller to Buyer,c
52,500,North,16123,15668,Seller Transport,Seller to Buyer,c
52,1000,North,16123,15668,Seller Transport,Seller to Buyer,c
52,2000,North,16123,15668,Seller Transport,Seller to Buyer,c
8,50000,West,14775,5470,Bizongo Transport,Seller to Buyer,c
48,10000,South,13732,13250,Seller Transport,Seller to Warehouse,c
48,10000,South,13732,13250,Seller Transport,Seller to Warehouse,c
52,600,South,15887,6723,Seller Transport,Seller to Buyer,c
52,5000,South,15887,6723,Seller Transport,Seller to Buyer,c
52,1000,South,14661,11462,Seller Transport,Seller to Buyer,c
10,5000,North,10412,6723,Seller Transport,Seller to Warehouse,c
10,45000,North,10412,6723,Seller Transport,Seller to Warehouse,c
10,51000,North,10412,6723,Seller Transport,Seller to Warehouse,c
52,14500,West,5238,13689,Seller Transport,Seller to Warehouse,c
52,11500,West,5238,13689,Seller Transport,Seller to Warehouse,c
87,10000,North,16950,15835,Seller Transport,Seller to Warehouse,c
87,45000,North,11401,12892,Seller Transport,Seller to Warehouse,c
52,200,North,11701,6723,Seller Transport,Seller to Buyer,c
52,400,North,11701,6723,Seller Transport,Seller to Buyer,c
52,200,South,15887,6723,Seller Transport,Seller to Buyer,c
189,50000,West,15048,16051,Seller Transport,Seller to Buyer,c
52,50000,North,11701,8474,Seller Transport,Seller to Warehouse,c
52,2000,West,880,6723,Seller Transport,Seller to Warehouse,c
87,20000,North,10231,15574,Seller Transport,Seller to Warehouse,c
95,1152,West,1479,6424,Bizongo Transport,Seller to Buyer,c
95,1728,West,1479,6424,Bizongo Transport,Seller to Buyer,c
52,8000,North,14977,11462,Seller Transport,Seller to Buyer,c
52,2500,North,14768,11462,Seller Transport,Seller to Buyer,c
52,6000,North,14768,11462,Seller Transport,Seller to Buyer,c
87,10000,North,10231,12892,Seller Transport,Seller to Warehouse,c
52,1750,South,14661,11462,Seller Transport,Seller to Buyer,c
52,1000,West,818,4008,Seller Transport,Seller to Warehouse,c
90,60000,North,10412,12892,Seller Transport,Seller to Warehouse,c
90,90000,North,10412,12892,Seller Transport,Seller to Warehouse,c
52,1500,South,14661,11462,Seller Transport,Seller to Buyer,c
87,11000,North,10231,12892,Seller Transport,Seller to Warehouse,c
189,18100,West,15048,16051,Seller Transport,Seller to Warehouse,c
189,40200,West,15048,16051,Seller Transport,Seller to Warehouse,c
184,10000,North,1007,8474,Bizongo Transport,Seller to Warehouse,c
52,500,North,11701,6723,Seller Transport,Seller to Buyer,c
52,772,North,11701,6723,Seller Transport,Seller to Buyer,c
52,996,North,11701,6723,Seller Transport,Seller to Buyer,c
52,1280,North,11701,6723,Seller Transport,Seller to Buyer,c
52,1400,North,11701,6723,Seller Transport,Seller to Buyer,c
52,2500,North,11701,6723,Seller Transport,Seller to Buyer,c
52,6323,North,11701,6723,Seller Transport,Seller to Buyer,c
52,14046,North,11701,6723,Seller Transport,Seller to Buyer,c
52,17367,North,11701,6723,Seller Transport,Seller to Buyer,c
52,44967,North,11701,6723,Seller Transport,Seller to Buyer,c
52,3250,North,11701,6723,Seller Transport,Seller to Buyer,c
52,12275,North,11701,6723,Seller Transport,Seller to Buyer,c
87,5000,North,15358,12892,Seller Transport,Seller to Warehouse,c
52,400,South,14661,11462,Seller Transport,Seller to Buyer,c
52,200,South,14661,11462,Seller Transport,Seller to Buyer,c
52,100,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,150,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,550,North,16564,6723,Seller Transport,Seller to Warehouse,c
52,3850,North,16564,6723,Seller Transport,Seller to Warehouse,c
52,10,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,1900,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,4900,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,5000,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,3100,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,15000,North,11701,6723,Seller Transport,Seller to Warehouse,c
184,10,North,1007,17010,Bizongo Transport,Seller to Buyer,c
145,3200,West,2894,17288,Bizongo Transport,Seller to Buyer,c
145,800,West,2894,17288,Bizongo Transport,Seller to Buyer,c
52,250,North,7522,12692,Seller Transport,Seller to Buyer,c
52,1500,North,7522,12692,Seller Transport,Seller to Buyer,c
52,90,North,11701,6723,Seller Transport,Seller to Buyer,c
52,500,North,11701,6723,Seller Transport,Seller to Buyer,c
52,750,North,11701,6723,Seller Transport,Seller to Buyer,c
52,772,North,11701,6723,Seller Transport,Seller to Buyer,c
52,996,North,11701,6723,Seller Transport,Seller to Buyer,c
52,1280,North,11701,6723,Seller Transport,Seller to Buyer,c
52,1400,North,11701,6723,Seller Transport,Seller to Buyer,c
52,2500,North,11701,6723,Seller Transport,Seller to Buyer,c
52,3817,North,11701,6723,Seller Transport,Seller to Buyer,c
52,4500,North,16123,15668,Seller Transport,Seller to Buyer,c
52,5573,North,11701,6723,Seller Transport,Seller to Buyer,c
52,9900,North,11701,6723,Seller Transport,Seller to Buyer,c
52,200,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,450,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,500,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,1265,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,2800,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,3500,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,1000,South,13226,6723,Seller Transport,Seller to Warehouse,c
52,600,South,14663,11462,Seller Transport,Seller to Buyer,c
52,40000,North,12797,4304,Seller Transport,Seller to Warehouse,c
52,4700,North,15174,6723,Seller Transport,Seller to Buyer,c
52,21500,South,14534,6723,Seller Transport,Seller to Warehouse,c
52,20000,South,14534,6723,Seller Transport,Seller to Warehouse,c
52,5000,South,14534,6723,Seller Transport,Seller to Warehouse,c
52,500,North,16564,6723,Seller Transport,Seller to Buyer,c
95,1400,West,1479,6424,Bizongo Transport,Seller to Buyer,c
52,13400,West,16121,6723,Seller Transport,Seller to Warehouse,c
52,4000,West,16121,6723,Seller Transport,Seller to Warehouse,c
52,11000,West,16121,6723,Seller Transport,Seller to Warehouse,c
52,400,South,14591,6723,Seller Transport,Seller to Buyer,c
52,1400,West,16121,6723,Seller Transport,Seller to Warehouse,c
52,4100,West,880,6723,Seller Transport,Seller to Warehouse,c
52,2028,North,16564,6723,Seller Transport,Seller to Buyer,c
89,15000,South,11744,13250,Bizongo Transport,Seller to Buyer,c
89,20000,South,11744,13250,Bizongo Transport,Seller to Buyer,c
52,600,South,14591,6723,Seller Transport,Seller to Buyer,c
52,11000,North,11701,6723,Seller Transport,Seller to Buyer,c
95,576,West,1479,6424,Bizongo Transport,Seller to Buyer,c
101,70,West,8454,10081,Bizongo Transport,Seller to Buyer,c
48,2000,South,14591,4304,Seller Transport,Seller to Warehouse,c
52,16200,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,5000,North,11701,6723,Seller Transport,Seller to Warehouse,c
101,750,West,7928,6424,Bizongo Transport,Seller to Buyer,c
52,2600,West,16121,6723,Seller Transport,Seller to Warehouse,c
95,390,South,17133,6424,Bizongo Transport,Seller to Buyer,c
52,30000,South,14591,6723,Seller Transport,Seller to Warehouse,c
52,12000,South,14591,6723,Seller Transport,Seller to Warehouse,c
52,11000,South,14534,6723,Seller Transport,Seller to Warehouse,c
52,1400,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,5000,North,11701,6723,Seller Transport,Seller to Warehouse,c
87,50000,North,11401,15835,Seller Transport,Seller to Warehouse,c
95,1728,West,1479,9527,Bizongo Transport,Seller to Buyer,c
52,1000,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,1,North,16564,6723,Seller Transport,Seller to Warehouse,c
52,1100,North,16564,6723,Seller Transport,Seller to Warehouse,c
52,400,North,15495,16712,Seller Transport,Seller to Warehouse,c
52,1000,North,15495,16712,Seller Transport,Seller to Warehouse,c
52,2000,North,15495,16712,Seller Transport,Seller to Warehouse,c
52,4000,North,15495,16712,Seller Transport,Seller to Warehouse,c
52,3000,South,14534,6723,Seller Transport,Seller to Warehouse,c
52,3000,South,14534,6723,Seller Transport,Seller to Warehouse,c
52,7500,West,16121,6723,Seller Transport,Seller to Warehouse,c
52,9000,West,16121,6723,Seller Transport,Seller to Warehouse,c
52,9000,West,16121,6723,Seller Transport,Seller to Warehouse,c
52,450,North,16564,6723,Seller Transport,Seller to Buyer,c
52,3600,South,14534,6723,Seller Transport,Seller to Warehouse,c
52,1500,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,15000,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,10000,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,20000,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,5000,North,11701,6723,Seller Transport,Seller to Warehouse,c
87,7000,North,15358,15835,Seller Transport,Seller to Warehouse,c
52,500,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,1000,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,3500,West,16121,6723,Seller Transport,Seller to Warehouse,c
52,3000,North,16564,6723,Seller Transport,Seller to Warehouse,c
95,0,West,1479,6424,Bizongo Transport,Seller to Buyer,c
95,486,West,1479,6424,Bizongo Transport,Seller to Buyer,c
95,0,West,1479,6424,Bizongo Transport,Seller to Buyer,c
95,525,West,1479,6424,Bizongo Transport,Seller to Buyer,c
87,4000,West,17827,17562,Bizongo Transport,Seller to Buyer,c
52,4000,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,4000,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,10000,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,15000,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,12500,West,818,12341,Seller Transport,Seller to Warehouse,c
52,32400,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,6250,North,11701,6723,Seller Transport,Seller to Warehouse,c
87,7000,North,10231,13963,Seller Transport,Seller to Warehouse,c
52,1000,South,14663,11462,Seller Transport,Seller to Buyer,c
95,697,West,1479,6424,Bizongo Transport,Seller to Buyer,c
95,1000,West,1479,6424,Bizongo Transport,Seller to Buyer,c
52,10000,North,17929,17352,Seller Transport,Seller to Buyer,c
87,2500,North,10231,12892,Seller Transport,Seller to Warehouse,c
52,450,North,11701,6723,Seller Transport,Seller to Buyer,c
52,30000,South,14534,6723,Seller Transport,Seller to Warehouse,c
52,1000,North,11701,6723,Seller Transport,Seller to Warehouse,c
10,12500,North,1385,17149,Seller Transport,Seller to Warehouse,c
10,40000,South,3903,16857,Bizongo Transport,Seller to Warehouse,c
95,1269,West,1479,6424,Bizongo Transport,Seller to Buyer,c
52,305,North,7522,17659,Seller Transport,Seller to Buyer,c
52,2075,South,14534,6723,Seller Transport,Seller to Warehouse,c
52,5675,South,14534,6723,Seller Transport,Seller to Warehouse,c
52,2596,North,17296,17392,Seller Transport,Seller to Buyer,c
52,18000,North,12797,4304,Seller Transport,Seller to Warehouse,c
52,5000,North,16564,18074,Seller Transport,Seller to Buyer,c
52,5000,North,16564,18074,Seller Transport,Seller to Buyer,c
52,1300,North,7522,17659,Seller Transport,Seller to Buyer,c
52,1400,North,7522,17659,Seller Transport,Seller to Buyer,c
52,1500,North,7522,18071,Seller Transport,Seller to Buyer,c
52,5000,South,14661,11462,Seller Transport,Seller to Buyer,c
90,43000,North,10412,12892,Seller Transport,Seller to Warehouse,c
90,100000,North,10412,12892,Seller Transport,Seller to Warehouse,c
189,30000,West,17074,15903,Bizongo Transport,Seller to Buyer,c
10,200000,South,3903,16857,Seller Transport,Seller to Warehouse,c
52,3000,North,14977,11462,Seller Transport,Seller to Buyer,c
10,54000,North,1385,17149,Seller Transport,Seller to Buyer,c
10,54000,North,1385,17149,Seller Transport,Seller to Buyer,c
52,6000,North,14977,11462,Seller Transport,Seller to Buyer,c
52,12000,West,16121,6723,Seller Transport,Seller to Warehouse,c
10,0,South,3903,9696,Seller Transport,Seller to Warehouse,c
10,25000,South,3903,9696,Seller Transport,Seller to Warehouse,c
95,1808,West,1479,6424,Bizongo Transport,Seller to Buyer,c
95,1356,West,1479,6424,Bizongo Transport,Seller to Buyer,c
95,1728,West,1479,6424,Bizongo Transport,Seller to Buyer,c
52,500,West,818,15710,Seller Transport,Seller to Warehouse,c
52,580,West,818,15710,Seller Transport,Seller to Warehouse,c
95,1152,West,1479,6424,Bizongo Transport,Seller to Buyer,c
52,1400,West,880,6723,Seller Transport,Seller to Warehouse,c
52,114,South,14534,6723,Bizongo Transport,Seller to Buyer,c
52,460,South,14534,6723,Bizongo Transport,Seller to Buyer,c
95,1518,West,1479,6424,Bizongo Transport,Seller to Buyer,c
52,4800,South,14591,6723,Seller Transport,Seller to Warehouse,c
52,9150,South,14591,6723,Seller Transport,Seller to Warehouse,c
52,11000,South,14534,6723,Seller Transport,Seller to Warehouse,c
238,576,West,12762,10081,Bizongo Transport,Seller to Warehouse,c
52,2000,North,16564,17438,Seller Transport,Seller to Buyer,c
87,5000,North,10231,12892,Seller Transport,Seller to Warehouse,c
10,11000,North,15360,18282,Seller Transport,Seller to Buyer,c
10,18400,North,15360,18282,Seller Transport,Seller to Buyer,c
10,25000,North,15360,18282,Seller Transport,Seller to Buyer,c
52,10900,South,14534,6723,Seller Transport,Seller to Warehouse,c
52,3040,North,17929,17352,Seller Transport,Seller to Buyer,c
52,13120,North,17929,17352,Seller Transport,Seller to Buyer,c
52,3720,North,17929,17352,Seller Transport,Seller to Buyer,c
90,34000,North,10412,12892,Seller Transport,Seller to Warehouse,c
90,200000,North,10412,12892,Seller Transport,Seller to Warehouse,c
87,2500,North,15358,12892,Seller Transport,Seller to Warehouse,c
10,900,North,1385,11801,Seller Transport,Seller to Warehouse,d
87,15000,North,10231,13963,Seller Transport,Seller to Warehouse,d
52,27,North,14768,11462,Seller Transport,Seller to Buyer,d
52,3500,North,11701,15201,Seller Transport,Seller to Buyer,d
10,42000,North,10412,6723,Seller Transport,Seller to Warehouse,d
52,2200,South,14591,3446,Seller Transport,Seller to Buyer,d
52,2320,South,14591,3446,Seller Transport,Seller to Buyer,d
52,3000,South,14591,3446,Seller Transport,Seller to Buyer,d
52,3400,South,14591,3446,Seller Transport,Seller to Buyer,d
52,4000,South,14591,3446,Seller Transport,Seller to Buyer,d
52,4220,South,14591,3446,Seller Transport,Seller to Buyer,d
52,7200,South,14591,3446,Seller Transport,Seller to Buyer,d
52,8660,South,14591,3446,Seller Transport,Seller to Buyer,d
52,300,West,14037,14946,Seller Transport,Seller to Buyer,d
52,500,West,14037,14946,Seller Transport,Seller to Buyer,d
52,1000,West,14037,14946,Seller Transport,Seller to Buyer,d
52,1500,West,14037,14946,Seller Transport,Seller to Buyer,d
52,800,South,10514,6723,Seller Transport,Seller to Buyer,d
52,3225,West,818,3446,Seller Transport,Seller to Warehouse,d
52,5000,West,818,3446,Seller Transport,Seller to Warehouse,d
52,15275,West,818,3446,Seller Transport,Seller to Warehouse,d
52,5475,West,5238,3446,Seller Transport,Seller to Warehouse,d
52,8975,West,5238,3446,Seller Transport,Seller to Warehouse,d
52,1869,South,10554,6723,Seller Transport,Seller to Buyer,d
52,46,South,10554,6723,Bizongo Transport,Seller to Buyer,d
52,1190,South,10554,6723,Bizongo Transport,Seller to Buyer,d
52,2110,South,10554,6723,Bizongo Transport,Seller to Buyer,d
52,11000,South,14534,3446,Seller Transport,Seller to Buyer,d
52,20000,South,14534,3446,Seller Transport,Seller to Buyer,d
52,500,South,14591,15538,Seller Transport,Seller to Buyer,d
118,1733,South,10681,10081,Bizongo Transport,Seller to Buyer,d
95,1370,West,1479,6424,Bizongo Transport,Seller to Buyer,d
52,4793,South,13226,6723,Bizongo Transport,Seller to Buyer,d
52,14525,South,14534,6723,Seller Transport,Seller to Warehouse,d
52,6225,South,14534,6723,Seller Transport,Seller to Warehouse,d
52,4995,South,14534,6723,Seller Transport,Seller to Warehouse,d
52,25000,West,14037,4304,Seller Transport,Seller to Warehouse,d
10,34000,North,10412,12892,Seller Transport,Seller to Warehouse,d
87,80,West,15100,11919,Seller Transport,Seller to Buyer,d
87,238,West,15100,11919,Seller Transport,Seller to Buyer,d
87,542,West,15100,11919,Seller Transport,Seller to Buyer,d
87,7350,North,11401,13963,Seller Transport,Seller to Warehouse,d
87,2500,North,15787,12892,Seller Transport,Seller to Warehouse,d
10,7000,West,15484,15407,Bizongo Transport,Seller to Buyer,d
87,2500,North,15795,12892,Seller Transport,Seller to Warehouse,d
10,105000,North,10412,12892,Seller Transport,Seller to Warehouse,d
10,9200,North,10412,11801,Seller Transport,Seller to Warehouse,d
10,27100,North,10412,11801,Seller Transport,Seller to Warehouse,d
10,98000,North,10412,11801,Seller Transport,Seller to Warehouse,d
87,10000,North,10231,10592,Seller Transport,Seller to Warehouse,d
52,200,South,13226,6723,Bizongo Transport,Seller to Buyer,d
52,4030,South,14661,11462,Seller Transport,Seller to Buyer,d
52,4033,North,7522,13875,Seller Transport,Seller to Buyer,d
52,7500,North,7522,13875,Seller Transport,Seller to Buyer,d
52,7500,North,7522,13875,Seller Transport,Seller to Buyer,d
52,9947,North,7522,13875,Seller Transport,Seller to Buyer,d
52,1500,North,11701,6723,Seller Transport,Seller to Warehouse,d
52,19000,North,11701,6723,Seller Transport,Seller to Warehouse,d
52,1000,South,14661,11462,Seller Transport,Seller to Buyer,d
87,50000,North,11401,13963,Seller Transport,Seller to Warehouse,d
95,560,West,1479,6424,Bizongo Transport,Seller to Buyer,d
95,690,West,1479,6424,Bizongo Transport,Seller to Buyer,d
95,460,West,1479,6424,Bizongo Transport,Seller to Buyer,d
52,9000,North,11701,6723,Seller Transport,Seller to Warehouse,d
52,50,South,14534,6723,Seller Transport,Seller to Buyer,d
52,170,South,14534,6723,Seller Transport,Seller to Buyer,d
52,180,South,14534,6723,Seller Transport,Seller to Buyer,d
52,210,South,14534,6723,Seller Transport,Seller to Buyer,d
52,246,South,14534,6723,Seller Transport,Seller to Buyer,d
52,253,South,14534,6723,Seller Transport,Seller to Buyer,d
52,21000,South,14534,6723,Seller Transport,Seller to Warehouse,d
52,8500,South,14534,6723,Seller Transport,Seller to Warehouse,d
10,8800,North,10412,6723,Seller Transport,Seller to Buyer,d
10,9520,North,10412,6723,Seller Transport,Seller to Buyer,d
10,21390,North,10412,6723,Seller Transport,Seller to Buyer,d
52,26000,West,14037,4304,Seller Transport,Seller to Warehouse,d
27,500,West,8454,5811,Bizongo Transport,Seller to Buyer,d
10,50000,North,10412,14272,Seller Transport,Seller to Buyer,d
87,15000,North,15358,15835,Seller Transport,Seller to Buyer,d
52,43300,North,11701,4304,Seller Transport,Seller to Warehouse,d
52,500,South,14661,11462,Seller Transport,Seller to Buyer,d
101,1000,West,7928,5811,Bizongo Transport,Seller to Buyer,d
48,36350,North,11701,4304,Seller Transport,Seller to Warehouse,d
52,3000,West,5238,6723,Bizongo Transport,Seller to Warehouse,d
10,9000,South,3903,8131,Seller Transport,Seller to Warehouse,d
10,30600,South,3903,8131,Seller Transport,Seller to Warehouse,d
27,500,West,8454,5811,Bizongo Transport,Seller to Buyer,d
27,50,West,8454,5811,Bizongo Transport,Seller to Buyer,d
52,2850,West,5238,6723,Bizongo Transport,Seller to Warehouse,d
27,1000,West,8454,5811,Bizongo Transport,Seller to Buyer,d
10,50000,North,3212,5843,Seller Transport,Seller to Warehouse,d
87,200000,North,10231,13963,Seller Transport,Seller to Warehouse,d
52,1988,West,5238,6723,Bizongo Transport,Seller to Warehouse,d
52,2202,West,880,6723,Seller Transport,Seller to Warehouse,d
52,8000,North,11701,6723,Seller Transport,Seller to Warehouse,d
52,9000,North,11701,6723,Seller Transport,Seller to Warehouse,d
52,7174,West,13719,13689,Bizongo Transport,Seller to Buyer,d
52,1400,North,11701,6723,Seller Transport,Seller to Buyer,d
52,1400,North,11701,6723,Seller Transport,Seller to Buyer,d
52,50,North,11701,6723,Seller Transport,Seller to Buyer,d
52,10900,North,11701,6723,Seller Transport,Seller to Buyer,d
52,2750,West,5238,6723,Bizongo Transport,Seller to Warehouse,d
52,19320,West,5238,6723,Bizongo Transport,Seller to Warehouse,d
52,250,North,11701,6723,Seller Transport,Seller to Buyer,d
52,500,North,11701,6723,Seller Transport,Seller to Buyer,d
52,750,North,11701,6723,Seller Transport,Seller to Buyer,d
52,7700,North,11701,6723,Seller Transport,Seller to Buyer,d
90,30000,North,10412,13164,Seller Transport,Seller to Buyer,d
90,50000,North,10412,13164,Seller Transport,Seller to Buyer,d
184,6000,North,1007,4304,Bizongo Transport,Seller to Buyer,d
52,500,North,16123,15668,Seller Transport,Seller to Buyer,d
52,1000,North,16123,15668,Seller Transport,Seller to Buyer,d
52,5000,North,16123,15668,Seller Transport,Seller to Buyer,d
52,1000,West,818,4008,Seller Transport,Seller to Warehouse,d
52,2000,West,818,4008,Seller Transport,Seller to Warehouse,d
52,2500,West,818,4008,Seller Transport,Seller to Warehouse,d
52,15000,West,5238,6723,Seller Transport,Seller to Warehouse,d
52,100000,West,818,4304,Seller Transport,Seller to Warehouse,d
52,10000,West,818,4304,Seller Transport,Seller to Warehouse,d
52,300,West,818,7747,Seller Transport,Seller to Buyer,d
184,7070,North,1007,4304,Bizongo Transport,Seller to Buyer,d
52,50000,South,11744,4304,Seller Transport,Seller to Warehouse,d
52,2500,West,2671,15175,Bizongo Transport,Seller to Warehouse,d
52,60000,West,15048,4304,Bizongo Transport,Seller to Buyer,d
52,2000,South,14661,11462,Seller Transport,Seller to Buyer,d
52,435,South,14534,6723,Seller Transport,Seller to Warehouse,d
52,2500,West,717,6723,Seller Transport,Seller to Warehouse,d
184,2700,West,16374,4304,Bizongo Transport,Seller to Buyer,d
52,13925,South,14591,6723,Seller Transport,Seller to Warehouse,d
184,10000,North,1007,4304,Bizongo Transport,Seller to Buyer,d
48,11650,North,16564,4304,Seller Transport,Seller to Warehouse,d
52,32000,South,11744,6723,Seller Transport,Seller to Warehouse,d
52,1500,West,5238,6723,Seller Transport,Seller to Warehouse,d
52,370,West,818,15710,Bizongo Transport,Seller to Buyer,d
52,150,South,14534,6723,Seller Transport,Seller to Buyer,d
90,25000,North,10412,13164,Bizongo Transport,Seller to Buyer,d
90,40000,North,10412,13164,Bizongo Transport,Seller to Buyer,d
52,680,South,14534,6723,Bizongo Transport,Seller to Buyer,d
52,2300,North,16564,6723,Seller Transport,Seller to Warehouse,d
184,2991,North,15667,4304,Bizongo Transport,Seller to Buyer,d
184,5000,North,15667,4304,Bizongo Transport,Seller to Buyer,d
52,200,West,818,15710,Seller Transport,Seller to Warehouse,d
52,14000,South,15887,6723,Seller Transport,Seller to Warehouse,d
95,45,West,15818,6723,Bizongo Transport,Seller to Buyer,d
52,500,South,14663,11462,Seller Transport,Seller to Buyer,d
52,2500,West,2671,15175,Seller Transport,Seller to Buyer,d
90,20000,North,10412,13164,Bizongo Transport,Seller to Buyer,d
90,35000,North,10412,13164,Bizongo Transport,Seller to Buyer,d
10,9000,North,10412,13689,Seller Transport,Seller to Warehouse,d
8,50000,West,14775,5470,Bizongo Transport,Seller to Buyer,d
8,15,West,16673,10592,Seller Transport,Seller to Buyer,d
10,28000,South,3903,9696,Seller Transport,Seller to Warehouse,d
10,37000,South,3903,9696,Seller Transport,Seller to Warehouse,d
10,39400,South,3903,9696,Seller Transport,Seller to Warehouse,d
10,50000,South,3903,9696,Seller Transport,Seller to Warehouse,d
10,52500,South,3903,9696,Seller Transport,Seller to Warehouse,d
10,82000,South,3903,9696,Seller Transport,Seller to Warehouse,d
10,8000,South,3903,9696,Bizongo Transport,Seller to Warehouse,d
10,13000,South,3903,9696,Bizongo Transport,Seller to Warehouse,d
52,1000,West,15500,11462,Seller Transport,Seller to Buyer,d
52,25000,West,15048,6723,Seller Transport,Seller to Warehouse,d
52,300,North,11701,6723,Seller Transport,Seller to Warehouse,d
52,400,North,11701,6723,Seller Transport,Seller to Warehouse,d
87,5000,North,15358,15835,Seller Transport,Seller to Buyer,d
48,2500,South,13732,13250,Seller Transport,Seller to Warehouse,d
48,2500,South,13732,13250,Seller Transport,Seller to Warehouse,d
118,233,West,1479,2519,Bizongo Transport,Seller to Buyer,d
52,3000,West,818,4008,Seller Transport,Seller to Warehouse,d
52,350,West,818,15710,Seller Transport,Seller to Warehouse,d
8,50000,West,14775,5470,Seller Transport,Seller to Buyer,d
10,2400,North,10412,11801,Seller Transport,Seller to Warehouse,d
10,7780,North,10412,11801,Seller Transport,Seller to Warehouse,d
10,12200,North,10412,11801,Seller Transport,Seller to Warehouse,d
10,26460,North,10412,11801,Seller Transport,Seller to Warehouse,d
10,27520,North,10412,11801,Seller Transport,Seller to Warehouse,d
10,32180,North,10412,11801,Seller Transport,Seller to Warehouse,d
10,39320,North,10412,11801,Seller Transport,Seller to Warehouse,d
10,48560,North,10412,11801,Seller Transport,Seller to Warehouse,d
10,54000,North,10412,11801,Seller Transport,Seller to Warehouse,d
10,105440,North,10412,11801,Seller Transport,Seller to Warehouse,d
52,1000,North,16123,15668,Seller Transport,Seller to Buyer,d
52,200,North,16564,6723,Seller Transport,Seller to Buyer,d
52,750,North,11701,6723,Seller Transport,Seller to Warehouse,d
52,5000,West,818,12341,Seller Transport,Seller to Warehouse,d
101,1000,South,7928,6424,Bizongo Transport,Seller to Buyer,d
101,1000,South,7928,6424,Bizongo Transport,Seller to Buyer,d
87,5000,North,10231,12892,Seller Transport,Seller to Warehouse,d
10,35000,North,10412,11801,Seller Transport,Seller to Warehouse,d
10,19500,North,10412,11801,Seller Transport,Seller to Warehouse,d
10,90900,North,10412,11801,Seller Transport,Seller to Warehouse,d
87,10000,North,10231,12892,Seller Transport,Seller to Warehouse,d
101,2000,South,10681,9612,Seller Transport,Seller to Buyer,d
52,2785,North,16564,6723,Seller Transport,Seller to Buyer,d
52,19281,North,16564,6723,Seller Transport,Seller to Buyer,d
52,2880,North,14768,11462,Seller Transport,Seller to Buyer,d
90,50000,North,10412,13164,Bizongo Transport,Seller to Buyer,d
118,658,West,1479,2519,Bizongo Transport,Seller to Buyer,d
184,35000,North,16429,8474,Bizongo Transport,Seller to Warehouse,d
